pcd	WGS84long	WGS84lat
CM776SW	0.498115	51.8715
CM776SX	0.509128	51.8731
CM776SY	0.513151	51.8733
CM776SZ	0.512016	51.8722
CM776TA	0.510014	51.8712
CM776TB	0.515752	51.8728
CM776TD	0.517135	51.8713
CM776TE	0.516856	51.8689
CM776TF	0.524026	51.869
CM776TG	0.509773	51.8732
CM776TH	0.509897	51.8751
CM776TJ	0.511091	51.8749
CM776TL	0.510166	51.874
CM776TN	0.508603	51.8738
CM776TP	0.508718	51.8728
CM776TQ	0.510791	51.8742
CM776TR	0.506597	51.8756
CM776TT	0.510729	51.8731
CM776TU	0.512565	51.8745
CM776TW	0.507833	51.8743
CM776TX	0.513114	51.8752
CM776TY	0.506641	51.8736
CM776TZ	0.526534	51.8682
CM776US	0.566492	51.8762
CM776WA	0.566492	51.8762
CM776WB	0.566492	51.8762
CM776WE	0.506042	51.8756
CM776WF	0.497653	51.8747
CM776WH	0.509072	51.8757
CM776WY	0.497653	51.8747
CM776WZ	0.566492	51.8762
CM776XA	0.490694	51.8981
CM776XQ	0.566492	51.8762
CM776YF	0.566492	51.8762
CM776YT	0.509072	51.8757
CM776YW	0.566492	51.8762
CM776ZE	0.509072	51.8757
CM776ZJ	0.566492	51.8762
CM776ZL	0.566492	51.8762
CM776ZS	0.566492	51.8762
CM776ZU	0.566492	51.8762
CM777AA	0.519583	51.866
CM777AB	0.536915	51.8683
CM777AE	0.528228	51.8657
CM777AF	0.521326	51.867
CM777AG	0.526277	51.8685
CM777AH	0.525004	51.8681
CM777AR	0.528436	51.8669
CM777AW	0.527283	51.8541
CM777BN	0.520052	51.8634
CM777DF	0.527291	51.8666
CM777DG	0.532762	51.8655
CM777FD	0.529046	51.8637
CM777FL	0.521153	51.8639
CM777FP	0.52266	51.8644
CM777FQ	0.525102	51.8646
CM777FR	0.52553	51.8655
CM777FS	0.516801	51.8637
CM777FT	0.522561	51.8634
CM777FX	0.529357	51.8576
CM777FY	0.527151	51.8641
CM777FZ	0.526545	51.865
CM777GB	0.531372	51.864
CM777GF	0.534887	51.8658
CM777GG	0.534298	51.8665
CM777GH	0.535529	51.8661
CM777GJ	0.534991	51.8654
CM777GN	0.529707	51.8659
CM777GP	0.534115	51.8668
CM777GR	0.532751	51.8663
CM777GS	0.523476	51.8569
CM777GY	0.529555	51.8663
CM777GZ	0.524418	51.8615
CM777HB	0.528332	51.8663
CM777HX	0.522825	51.8663
CM777JR	0.528168	51.8579
CM777JS	0.52027	51.8598
CM777JW	0.522797	51.8551
CM777LJ	0.534156	51.8673
CM777PA	0.529007	51.855
CM777PP	0.532565	51.8669
CM777PR	0.523422	51.8544
CM777PU	0.538611	51.8654
CM777PX	0.536411	51.8637
CM777PY	0.536045	51.866
CM777PZ	0.536779	51.8654
CM777QA	0.534853	51.8637
CM777QB	0.535198	51.8634
CM777QD	0.530811	51.8672
CM777QE	0.534363	51.865
CM777QF	0.53673	51.8632
CM777QH	0.52914	51.8545
CM777QL	0.522485	51.8469
CM777QU	0.536302	51.8646
CM777QW	0.522382	51.8511
CM777QX	0.527063	51.8527
CM777QZ	0.530615	51.8573
CM777TU	0.566492	51.8762
CM777TW	0.566492	51.8762
CM777TX	0.566492	51.8762
CM777TY	0.523848	51.8534
CM777TZ	0.523848	51.8534
CM777UA	0.529665	51.86
CM777UB	0.528276	51.8599
CM777UD	0.532675	51.859
CM777UE	0.529483	51.8586
CM777UF	0.530486	51.8581
CM777UG	0.531577	51.8584
CM777UH	0.532961	51.8613
CM777UJ	0.533284	51.8603
CM777UL	0.534054	51.8608
CM777UN	0.534683	51.8617
CM777UP	0.530808	51.8599
CM777UQ	0.531875	51.8593
CM777UR	0.53424	51.8626
CM777US	0.523236	51.8583
CM777UT	0.532336	51.8615
CM777UU	0.533123	51.8634
CM777UW	0.524906	51.8534
CM777UX	0.531019	51.8621
CM777UY	0.531076	51.8629
CM777UZ	0.529775	51.862
CM777WA	0.527543	51.8564
CM777WB	0.526007	51.8533
CM777WD	0.524456	51.8549
CM777WE	0.525036	51.8611
CM777WF	0.525523	51.8615
CM777WG	0.525565	51.8636
CM777WH	0.526075	51.8631
CM777WJ	0.566492	51.8762
CM777WL	0.566492	51.8762
CM777WN	0.533294	51.8677
CM777WP	0.523086	51.8556
CM777WQ	0.525828	51.8633
CM777WR	0.528896	51.8569
CM777WS	0.525631	51.8572
CM777WT	0.522613	51.857
CM777WU	0.566492	51.8762
CM777WW	0.521298	51.8582
CM777WX	0.524073	51.8598
CM777WY	0.525033	51.8598
CM777WZ	0.522908	51.8561
CM777XA	0.529978	51.8625
CM777XB	0.52791	51.8598
CM777XD	0.529094	51.8604
CM777XE	0.527015	51.8576
CM777XF	0.566492	51.8762
CM777XG	0.533954	51.8642
CM777XH	0.566492	51.8762
CM777XJ	0.522038	51.8623
CM777XL	0.522434	51.8621
CM777XN	0.52283	51.8619
CM777XP	0.522153	51.8563
CM777XQ	0.566492	51.8762
CM777XR	0.521276	51.8604
CM777XS	0.521095	51.8616
CM777XT	0.523291	51.8616
CM777XU	0.52309	51.8606
CM777XW	0.566492	51.8762
CM777XX	0.566492	51.8762
CM777XY	0.566492	51.8762
CM777XZ	0.566492	51.8762
CM777YA	0.531231	51.8657
CM777YB	0.524349	51.8525
CM777YD	0.526693	51.8523
CM777YE	0.526453	51.8545
CM777YF	0.527712	51.8552
CM777YG	0.523114	51.8598
CM777YH	0.526532	51.8624
CM777YJ	0.531659	51.8653
CM777YL	0.525246	51.8594
CM777YN	0.528067	51.861
CM777YP	0.536111	51.8626
CM777YQ	0.526532	51.8624
CM777YR	0.527514	51.8605
CM777YS	0.566492	51.8762
CM777YT	0.526764	51.8614
CM777YU	0.566492	51.8762
CM777YW	0.566492	51.8762
CM777YX	0.5277	51.8625
CM777YY	0.525637	51.8607
CM777YZ	0.52737	51.8631
CM777ZA	0.526493	51.8607
CM777ZB	0.52457	51.864
CM777ZD	0.524011	51.8638
CM777ZE	0.566492	51.8762
CM777ZF	0.527858	51.8609
CM777ZG	0.566492	51.8762
CM777ZH	0.566492	51.8762
CM777ZJ	0.530468	51.8655
CM777ZN	0.566492	51.8762
CM777ZP	0.521562	51.8632
CM777ZQ	0.523552	51.8632
CM777ZR	0.523887	51.8627
CM777ZS	0.566492	51.8762
CM777ZU	0.523416	51.8644
CM777ZW	0.566492	51.8762
CM777ZY	0.527371	51.8647
CM777ZZ	0.566492	51.8762
CM778AA	0.582923	51.8807
CM778AB	0.597614	51.8802
CM778AD	0.589522	51.8818
CM778AE	0.600717	51.8796
CM778AF	0.593535	51.8864
CM778AG	0.601886	51.8903
CM778AH	0.611687	51.8916
CM778AJ	0.603424	51.894
CM778AL	0.612238	51.8961
CM778AN	0.614145	51.8937
CM778AP	0.615244	51.8868
CM778AQ	0.612657	51.8943
CM778AR	0.561203	51.8512
CM778AS	0.615235	51.8924
CM778AT	0.616241	51.8929
CM778AU	0.615924	51.8915
CM778AW	0.614403	51.8921
CM778AX	0.615421	51.8918
CM778AY	0.623798	51.8964
CM778AZ	0.625892	51.8999
CM778BA	0.632851	51.9031
CM778BB	0.642303	51.8944
CM778BD	0.65014	51.8915
CM778BE	0.655848	51.8951
CM778BG	0.643851	51.8906
CM778BH	0.637539	51.8838
CM778BJ	0.635121	51.8885
CM778BL	0.640563	51.9005
CM778BN	0.624758	51.9036
CM778BP	0.622157	51.9017
CM778BQ	0.638233	51.8853
CM778BS	0.614846	51.9005
CM778BT	0.60841	51.9
CM778BU	0.595319	51.9004
CM778BW	0.624827	51.9128
CM778BX	0.60459	51.9051
CM778BY	0.602414	51.9153
CM778BZ	0.608956	51.9079
CM778DA	0.604386	51.8913
CM778DB	0.615181	51.8932
CM778DD	0.604386	51.8913
CM778DE	0.579613	51.8651
CM778DF	0.601818	51.8582
CM778DG	0.602036	51.8577
CM778DH	0.582098	51.8658
CM778DJ	0.579916	51.8653
CM778DL	0.58724	51.8663
CM778DN	0.591266	51.8636
CM778DP	0.601248	51.8586
CM778DQ	0.602231	51.8563
CM778DR	0.601741	51.8593
CM778DS	0.612782	51.8606
CM778DT	0.607876	51.8614
CM778DU	0.560786	51.8502
CM778DW	0.596781	51.8607
CM778DX	0.601327	51.8665
CM778DY	0.606577	51.8719
CM778DZ	0.612972	51.8764
CM778EA	0.61596	51.8794
CM778EB	0.619318	51.8776
CM778ED	0.622891	51.8776
CM778EE	0.625647	51.8773
CM778EF	0.627827	51.8768
CM778EG	0.622202	51.877
CM778EH	0.621753	51.8765
CM778EJ	0.622089	51.8761
CM778EL	0.621098	51.8758
CM778EN	0.621546	51.8752
CM778EP	0.625642	51.8717
CM778EQ	0.620925	51.877
CM778ER	0.633142	51.8613
CM778ES	0.624278	51.865
CM778ET	0.61728	51.8698
CM778EU	0.610973	51.8788
CM778EW	0.622015	51.8745
CM778EX	0.620617	51.8755
CM778EY	0.622369	51.8749
CM778EZ	0.581286	51.8676
CM778FA	0.56013	51.8512
CM778FB	0.564585	51.8524
CM778FD	0.581255	51.8694
CM778FE	0.561566	51.8506
CM778FF	0.606062	51.864
CM778FG	0.56857	51.8721
CM778FH	0.562945	51.8522
CM778FJ	0.563363	51.8511
CM778FL	0.537456	51.8627
CM778FN	0.562414	51.8502
CM778FP	0.632884	51.8994
CM778FQ	0.601638	51.8583
CM778FR	0.647933	51.8686
CM778FS	0.617055	51.8927
CM778FT	0.616416	51.8905
CM778FU	0.559876	51.8513
CM778GA	0.579811	51.8675
CM778GG	0.581902	51.8693
CM778GR	0.579271	51.8682
CM778GT	0.561641	51.8514
CM778HB	0.577618	51.8596
CM778HD	0.584476	51.8556
CM778HE	0.58611	51.8555
CM778HF	0.583868	51.8569
CM778HG	0.5851	51.8579
CM778HH	0.583017	51.8542
CM778HJ	0.586205	51.8572
CM778HL	0.583864	51.8576
CM778HN	0.582002	51.8588
CM778HP	0.581893	51.8572
CM778HQ	0.585721	51.8545
CM778HR	0.582133	51.8543
CM778HS	0.582255	51.8602
CM778HT	0.581258	51.86
CM778HU	0.580036	51.8613
CM778HW	0.582186	51.856
CM778HX	0.583302	51.8595
CM778HY	0.583068	51.8564
CM778HZ	0.586373	51.8576
CM778JA	0.585163	51.8565
CM778JB	0.584858	51.8595
CM778JD	0.585585	51.8567
CM778JE	0.588724	51.8565
CM778JF	0.592651	51.8538
CM778JG	0.584326	51.8586
CM778JH	0.582954	51.8557
CM778JJ	0.586794	51.8565
CM778JL	0.584477	51.8546
CM778JN	0.583408	51.855
CM778JP	0.585213	51.8561
CM778JQ	0.584764	51.8558
CM778JT	0.523606	51.8449
CM778JU	0.541038	51.8587
CM778JW	0.56614	51.8547
CM778JX	0.555978	51.8607
CM778JY	0.554028	51.8627
CM778JZ	0.547823	51.8619
CM778LA	0.554897	51.8608
CM778LB	0.549102	51.8588
CM778LD	0.545868	51.8584
CM778LE	0.554473	51.8582
CM778LF	0.55691	51.8564
CM778LG	0.557475	51.8584
CM778LH	0.558337	51.859
CM778LJ	0.579304	51.8619
CM778LL	0.564046	51.8572
CM778LN	0.565384	51.8555
CM778LP	0.564696	51.8561
CM778LQ	0.557006	51.8601
CM778LR	0.565714	51.8559
CM778LS	0.568757	51.8548
CM778LT	0.566262	51.8563
CM778LU	0.566717	51.8552
CM778LW	0.564728	51.8552
CM778LX	0.567198	51.8544
CM778LZ	0.565762	51.8545
CM778NA	0.565499	51.8534
CM778NB	0.567731	51.8546
CM778ND	0.568763	51.8536
CM778NE	0.567242	51.8537
CM778NF	0.595227	51.8534
CM778NG	0.56866	51.8531
CM778NH	0.567925	51.8519
CM778NJ	0.567782	51.853
CM778NL	0.566372	51.8488
CM778NN	0.569321	51.8532
CM778NP	0.56991	51.8526
CM778NQ	0.568646	51.8521
CM778NR	0.570346	51.8541
CM778NS	0.574775	51.8541
CM778NT	0.578548	51.8528
CM778NU	0.586443	51.8514
CM778NW	0.570385	51.8538
CM778NX	0.590144	51.8517
CM778NY	0.594591	51.853
CM778NZ	0.596933	51.8508
CM778PA	0.598552	51.8484
CM778PB	0.599637	51.848
CM778PD	0.607844	51.8388
CM778PE	0.609164	51.84
CM778PF	0.61142	51.8454
CM778PG	0.603423	51.851
CM778PH	0.600276	51.8554
CM778PJ	0.595014	51.8537
CM778PL	0.553418	51.865
CM778PN	0.603397	51.8546
CM778PQ	0.603353	51.8541
CM778PT	0.538483	51.8639
CM778QG	0.53513	51.8603
CM778QN	0.523009	51.8467
CM778QP	0.53424	51.8448
CM778QQ	0.532695	51.8573
CM778QR	0.536818	51.855
CM778QS	0.533825	51.8547
CM778QT	0.537555	51.8611
CM778QU	0.534611	51.8591
CM778QW	0.517401	51.8492
CM778RA	0.563403	51.8518
CM778RB	0.566094	51.8521
CM778RS	0.620978	51.8782
CM778WA	0.566492	51.8762
CM778WB	0.566492	51.8762
CM778WE	0.566492	51.8762
CM778WJ	0.566492	51.8762
CM778WR	0.566094	51.8521
CM778WX	0.566492	51.8762
CM778WY	0.566094	51.8521
CM778WZ	0.566492	51.8762
CM778XH	0.566492	51.8762
CM778XW	0.564122	51.8509
CM778YA	0.566492	51.8762
CM778YF	0.566492	51.8762
CM778YG	0.568113	51.8728
CM778YH	0.571001	51.8699
CM778YJ	0.572239	51.8685
CM778YL	0.567824	51.8733
CM778ZA	0.566492	51.8762
CM778ZD	0.566492	51.8762
CM778ZE	0.566492	51.8762
CM778ZF	0.566492	51.8762
CM778ZP	0.566492	51.8762
CM778ZS	0.566425	51.8505
CM778ZT	0.566492	51.8762
CM778ZZ	0.567161	51.8512
CM77AA	0.555381	51.8676
CM77AB	0.554626	51.8668
CM77AD	0.555738	51.8667
CM77AE	0.556322	51.8673
CM77AF	0.556879	51.8666
CM77AG	0.558051	51.8675
CM77AH	0.559247	51.8671
CM77AJ	0.558492	51.8681
CM77AL	0.558474	51.8688
CM77AN	0.555339	51.8686
CM77AP	0.560481	51.8673
CM77AQ	0.557441	51.867
CM77AR	0.560751	51.8677
CM77AS	0.560757	51.8701
CM77AT	0.560137	51.8725
CM77AU	0.5608	51.8719
CM77AW	0.56007	51.8673
CM77AX	0.560862	51.8735
CM77AY	0.562261	51.8718
CM77AZ	0.561642	51.8722
CM77BA	0.563206	51.8716
CM77BB	0.562248	51.8726
CM77BD	0.560751	51.8677
CM77BE	0.561156	51.8649
CM77BG	0.561644	51.8645
CM77BH	0.560187	51.8642
CM77BJ	0.556784	51.8654
CM77BL	0.559196	51.8652
CM77BN	0.557719	51.8658
CM77BP	0.562113	51.871
CM77BQ	0.559728	51.8646
CM77BS	0.558271	51.8645
CM77BT	0.557811	51.8646
CM77BU	0.557762	51.865
CM77BW	0.558694	51.8658
CM77BX	0.556006	51.8648
CM77BY	0.556749	51.8643
CM77BZ	0.555837	51.8641
CM77DA	0.554853	51.8642
CM77DB	0.555768	51.8636
CM77DD	0.557827	51.8641
CM77DE	0.561246	51.8693
CM77DF	0.560751	51.8677
CM77DG	0.553197	51.8731
CM77DH	0.554656	51.8714
CM77DJ	0.556526	51.8724
CM77DL	0.556616	51.8701
CM77DN	0.556658	51.8709
CM77DP	0.558287	51.8707
CM77DQ	0.554719	51.8726
CM77DR	0.559597	51.8694
CM77DS	0.557348	51.8692
CM77DT	0.558917	51.8697
CM77DU	0.557942	51.8699
CM77DW	0.556442	51.8714
CM77DX	0.556971	51.87
CM77DY	0.554859	51.8699
CM77DZ	0.555806	51.8692
CM77EA	0.55555	51.8708
CM77EB	0.557312	51.8719
CM77ED	0.557288	51.873
CM77EE	0.558545	51.8732
CM77EF	0.558802	51.8726
CM77EG	0.558763	51.8719
CM77EH	0.560127	51.8706
CM77EJ	0.554075	51.8717
CM77EL	0.554624	51.8722
CM77EN	0.554076	51.8725
CM77EP	0.548525	51.8761
CM77EQ	0.558572	51.8711
CM77ER	0.551547	51.8781
CM77ES	0.551173	51.8779
CM77ET	0.536742	51.8799
CM77EU	0.550913	51.8777
CM77EW	0.55095	51.8742
CM77EX	0.549587	51.8769
CM77EY	0.5509	51.8775
CM77EZ	0.549696	51.8762
CM77FA	0.535082	51.875
CM77FB	0.533713	51.8749
CM77FD	0.533683	51.8752
CM77FF	0.533587	51.8755
CM77FJ	0.547437	51.8841
CM77FN	0.533587	51.8755
CM77FP	0.533587	51.8755
CM77FR	0.533587	51.8755
CM77FS	0.533587	51.8755
CM77FT	0.549372	51.8767
CM77FW	0.533587	51.8755
CM77GB	0.535272	51.8791
CM77GD	0.533587	51.8755
CM77GE	0.532378	51.883
CM77GF	0.533587	51.8755
CM77HA	0.551099	51.8758
CM77HB	0.553496	51.8679
CM77HD	0.552993	51.8754
CM77HE	0.552267	51.8729
CM77HF	0.553382	51.87
CM77HG	0.553654	51.8671
CM77HH	0.55127	51.8743
CM77HJ	0.5525	51.8706
CM77HL	0.552915	51.8684
CM77HN	0.549745	51.8758
CM77HP	0.546251	51.8739
CM77HQ	0.550712	51.8752
CM77HR	0.55381	51.8642
CM77HS	0.54978	51.8744
CM77HT	0.547878	51.8744
CM77HU	0.54796	51.873
CM77HW	0.548395	51.8738
CM77HX	0.548599	51.8727
CM77HY	0.551228	51.8709
CM77HZ	0.552048	51.8706
CM77JA	0.551272	51.8702
CM77JB	0.550702	51.8693
CM77JD	0.551019	51.8698
CM77JE	0.549505	51.8695
CM77JF	0.549762	51.8689
CM77JG	0.550619	51.8689
CM77JH	0.546944	51.8743
CM77JJ	0.548993	51.8751
CM77JL	0.54948	51.8755
CM77JN	0.546208	51.8731
CM77JP	0.550145	51.878
CM77JQ	0.551647	51.8688
CM77JR	0.551153	51.8778
CM77JS	0.548237	51.8771
CM77JT	0.550671	51.8785
CM77JU	0.553087	51.8786
CM77JW	0.549702	51.8779
CM77JX	0.550076	51.8783
CM77JY	0.550188	51.8782
CM77JZ	0.549326	51.8776
CM77LA	0.549414	51.8777
CM77LB	0.548307	51.8768
CM77LD	0.547283	51.876
CM77LE	0.546597	51.8743
CM77LF	0.545481	51.8741
CM77LG	0.546625	51.8761
CM77LH	0.543892	51.8733
CM77LJ	0.54514	51.8748
CM77LL	0.545261	51.872
CM77LN	0.544636	51.8715
CM77LP	0.539734	51.8742
CM77LQ	0.544808	51.8746
CM77LR	0.539869	51.8746
CM77LS	0.540442	51.8734
CM77LT	0.540997	51.8737
CM77LU	0.541983	51.8747
CM77LW	0.543386	51.8746
CM77LX	0.542155	51.8731
CM77LY	0.549357	51.8782
CM77LZ	0.548251	51.8779
CM77NA	0.550483	51.8781
CM77NB	0.560904	51.8704
CM77ND	0.557594	51.8633
CM77NE	0.547321	51.881
CM77NF	0.547228	51.8798
CM77NG	0.549008	51.8807
CM77NH	0.536701	51.8751
CM77NJ	0.536457	51.8757
CM77NL	0.540192	51.8775
CM77NN	0.539085	51.8774
CM77NP	0.538554	51.8778
CM77NQ	0.538523	51.8749
CM77NR	0.537076	51.8774
CM77NS	0.539265	51.8757
CM77NT	0.53792	51.8756
CM77NU	0.543215	51.8778
CM77NW	0.537909	51.8772
CM77NX	0.543948	51.8776
CM77NY	0.545034	51.8778
CM77NZ	0.545298	51.8771
CM77PA	0.545249	51.8767
CM77PB	0.543001	51.8771
CM77PD	0.541618	51.877
CM77PE	0.540625	51.8767
CM77PF	0.539605	51.8766
CM77PG	0.538366	51.8765
CM77PH	0.534987	51.8746
CM77PJ	0.54845	51.8806
CM77PL	0.546661	51.8806
CM77PN	0.546358	51.8794
CM77PP	0.546415	51.8778
CM77PQ	0.537498	51.8763
CM77PR	0.544783	51.8762
CM77PS	0.547835	51.8798
CM77PT	0.548302	51.8788
CM77PU	0.549804	51.8797
CM77PW	0.54687	51.8776
CM77PX	0.549804	51.8797
CM77PY	0.530291	51.8768
CM77QA	0.549838	51.8795
CM77QB	0.54685	51.8788
CM77QD	0.544565	51.8788
CM77QE	0.541431	51.8786
CM77QF	0.538864	51.8784
CM77QG	0.532808	51.8777
CM77QH	0.549799	51.8798
CM77QJ	0.533295	51.8864
CM77QL	0.533308	51.8848
CM77QN	0.535139	51.8773
CM77QP	0.547348	51.8792
CM77QQ	0.529966	51.8773
CM77QR	0.545182	51.8791
CM77QS	0.53811	51.8787
CM77QT	0.532203	51.878
CM77QU	0.542733	51.8792
CM77QW	0.549263	51.8796
CM77QX	0.538193	51.8799
CM77QY	0.542733	51.8792
CM77QZ	0.533839	51.88
CM77RA	0.53524	51.8791
CM77RB	0.550017	51.8786
CM77RD	0.53519	51.8782
CM77RE	0.535291	51.88
CM77RF	0.536919	51.8864
CM77RG	0.534615	51.8768
CM77RH	0.533235	51.876
CM77RJ	0.543801	51.8799
CM77RL	0.533738	51.8782
CM77RN	0.533789	51.8791
CM77RP	0.545831	51.8798
CM77RQ	0.533637	51.8764
CM77RR	0.546201	51.8812
CM77RS	0.544195	51.8794
CM77RT	0.535583	51.8852
CM77RU	0.542128	51.8778
CM77RW	0.533742	51.8765
CM77RX	0.539493	51.8772
CM77RY	0.531417	51.8767
CM77RZ	0.532616	51.8763
CM77SA	0.532066	51.8766
CM77SB	0.533688	51.8773
CM77SD	0.536487	51.8795
CM77SE	0.536	51.8846
CM77SF	0.537912	51.8873
CM77SG	0.542733	51.8792
CM77SH	0.540181	51.8827
CM77SJ	0.546452	51.8839
CM77SL	0.545981	51.8843
CM77SN	0.542508	51.8832
CM77SP	0.543521	51.8809
CM77SQ	0.539797	51.8826
CM77SR	0.544596	51.8842
CM77SS	0.543178	51.8822
CM77ST	0.542004	51.882
CM77SU	0.541892	51.8811
CM77SW	0.542557	51.8828
CM77SX	0.543897	51.8818
CM77SY	0.546627	51.8831
CM77SZ	0.549992	51.8827
CM77TA	0.550058	51.8842
CM77TB	0.549625	51.8839
CM77TD	0.553072	51.8853
CM77TE	0.561684	51.866
CM77TF	0.561438	51.8658
CM77TG	0.561768	51.8665
CM77TH	0.549379	51.8811
CM77TJ	0.546518	51.8819
CM77TL	0.546726	51.8823
CM77TN	0.545551	51.8816
CM77TP	0.549855	51.8806
CM77TQ	0.561532	51.8667
CM77TR	0.550015	51.8808
CM77TS	0.548454	51.8815
CM77TT	0.547003	51.8815
CM77TU	0.549474	51.8808
CM77TW	0.545232	51.8818
CM77TX	0.5517	51.8788
CM77TY	0.552335	51.8787
CM77TZ	0.551578	51.8784
CM77UA	0.551153	51.8778
CM77UB	0.551153	51.8778
CM77UD	0.551153	51.8778
CM77UE	0.551153	51.8778
CM77UF	0.551153	51.8778
CM77UG	0.550789	51.8791
CM77UH	0.550705	51.8794
CM77UJ	0.549753	51.8788
CM77UL	0.551503	51.8794
CM77UN	0.551587	51.8796
CM77UP	0.551457	51.8793
CM77UQ	0.549804	51.8797
CM77UR	0.551231	51.8787
CM77UT	0.551462	51.8789
CM77UU	0.552062	51.8793
CM77UW	0.552667	51.8797
CM77UX	0.551153	51.8778
CM77UY	0.55183	51.8787
CM77UZ	0.551824	51.8789
CM77WA	0.551204	51.8787
CM77WB	0.549356	51.8815
CM77WE	0.551204	51.8787
CM77XA	0.551153	51.8778
CM77XB	0.551153	51.8778
CM77XD	0.551153	51.8778
CM77XE	0.551503	51.8794
CM77XF	0.551204	51.8787
CM77XG	0.551153	51.8778
CM77XH	0.55255	51.8789
CM77XJ	0.55521	51.8853
CM77XL	0.548439	51.8758
CM77XN	0.552462	51.8686
CM77XP	0.549645	51.8681
CM77XQ	0.551402	51.8786
CM77XR	0.550492	51.8662
CM77XS	0.555816	51.8655
CM77XT	0.551341	51.8771
CM77XU	0.551357	51.8766
CM77XW	0.551038	51.8678
CM77XY	0.53519	51.8782
CM77XZ	0.56272	51.8735
CM77YA	0.53389	51.8809
CM77YB	0.53389	51.8809
CM77YD	0.555003	51.8683
CM77YE	0.543694	51.8744
CM77YF	0.53389	51.8809
CM77YG	0.53389	51.8809
CM77YH	0.53389	51.8809
CM77YJ	0.533839	51.88
CM77YL	0.53389	51.8809
CM77YN	0.53525	51.886
CM77YP	0.535909	51.8817
CM77YQ	0.53389	51.8809
CM77YR	0.561904	51.8655
CM77YS	0.562539	51.866
CM77YT	0.562813	51.8657
CM77YU	0.560699	51.8668
CM77YW	0.534649	51.8836
CM77YX	0.562279	51.8663
CM78AA	0.582923	51.8807
CM78AB	0.59448	51.8808
CM78AD	0.589522	51.8818
CM78AE	0.601635	51.8799
CM78AF	0.593653	51.8864
CM78AG	0.601886	51.8903
CM78AH	0.610395	51.8919
CM78AJ	0.59826	51.8942
CM78AL	0.612138	51.8956
CM78AN	0.614145	51.8937
CM78AP	0.615018	51.8877
CM78AQ	0.612657	51.8943
CM78AR	0.612959	51.8822
CM78AS	0.615094	51.8922
CM78AT	0.616241	51.8929
CM78AU	0.615908	51.8915
CM78AW	0.61393	51.892
CM78AX	0.615421	51.8918
CM78AY	0.622601	51.8958
CM78AZ	0.628466	51.9012
CM78BA	0.634187	51.904
CM78BB	0.644469	51.892
CM78BD	0.65014	51.8915
CM78BE	0.655848	51.8951
CM78BG	0.644345	51.8911
CM78BH	0.637539	51.8838
CM78BJ	0.635121	51.8885
CM78BL	0.640563	51.9005
CM78BN	0.624758	51.9036
CM78BP	0.621703	51.9009
CM78BQ	0.638233	51.8853
CM78BS	0.614846	51.9005
CM78BT	0.60841	51.9
CM78BU	0.595319	51.9004
CM78BW	0.62469	51.91
CM78BX	0.60459	51.9051
CM78BY	0.602092	51.9147
CM78BZ	0.608956	51.9079
CM78DA	0.604386	51.8913
CM78DB	0.615181	51.8932
CM78DD	0.59084	51.8847
CM78DE	0.566492	51.8762
CM78DF	0.566492	51.8762
CM78DG	0.601911	51.8578
CM78DH	0.581255	51.8694
CM78DJ	0.579613	51.8651
CM78DL	0.58724	51.8663
CM78DN	0.591098	51.8637
CM78DP	0.601411	51.8587
CM78DQ	0.602231	51.8563
CM78DR	0.602344	51.8595
CM78DS	0.612782	51.8606
CM78DT	0.607715	51.8629
CM78DU	0.606146	51.8639
CM78DW	0.596781	51.8607
CM78DX	0.601327	51.8665
CM78DY	0.606577	51.8719
CM78DZ	0.610522	51.8743
CM78EA	0.61596	51.8794
CM78EB	0.620878	51.878
CM78ED	0.622444	51.8774
CM78EE	0.626502	51.877
CM78EF	0.627827	51.8768
CM78EG	0.622202	51.877
CM78EH	0.621753	51.8765
CM78EJ	0.622089	51.8761
CM78EL	0.621235	51.8756
CM78EN	0.621546	51.8752
CM78EP	0.624286	51.8721
CM78EQ	0.620925	51.877
CM78ER	0.633461	51.8613
CM78ES	0.624278	51.865
CM78ET	0.61728	51.8698
CM78EU	0.608576	51.8798
CM78EW	0.622015	51.8745
CM78EX	0.620617	51.8755
CM78EY	0.622369	51.8749
CM78EZ	0.581286	51.8676
CM78FA	0.564585	51.8524
CM78FB	0.564585	51.8524
CM78FD	0.547823	51.8619
CM78FE	0.562593	51.8511
CM78FF	0.566492	51.8762
CM78FG	0.620758	51.8754
CM78FH	0.562945	51.8522
CM78FJ	0.563363	51.8511
CM78FL	0.521047	51.8641
CM78FN	0.562414	51.8502
CM78FP	0.522844	51.8648
CM78FQ	0.525102	51.8646
CM78FR	0.52553	51.8655
CM78FS	0.516734	51.8638
CM78FT	0.522561	51.8634
CM78FU	0.525959	51.8605
CM78FW	0.566492	51.8762
CM78FX	0.529357	51.8576
CM78FY	0.527151	51.8641
CM78FZ	0.526545	51.865
CM78GA	0.580758	51.8676
CM78GB	0.547823	51.8619
CM78GD	0.527767	51.8764
CM78GE	0.528398	51.8757
CM78GF	0.534887	51.8658
CM78GG	0.581902	51.8693
CM78GH	0.535529	51.8661
CM78GJ	0.534991	51.8654
CM78GL	0.566492	51.8762
CM78GN	0.529999	51.8662
CM78GP	0.579872	51.8683
CM78GQ	0.566492	51.8762
CM78GR	0.579872	51.8683
CM78GS	0.55012	51.866
CM78GT	0.55012	51.866
CM78GU	0.566492	51.8762
CM78GW	0.620758	51.8754
CM78GX	0.508321	51.8734
