pcd	WGS84long	WGS84lat
CM120LA	0.40647	51.6352
CM120LB	0.406047	51.6354
CM120LD	0.406783	51.637
CM120LE	0.405982	51.6375
CM120LF	0.403557	51.6329
CM120LG	0.40495	51.6373
CM120LH	0.40503	51.637
CM120LJ	0.404814	51.6359
CM120LL	0.404678	51.6352
CM120LN	0.402496	51.6355
CM120LP	0.403319	51.6349
CM120LQ	0.416722	51.6228
CM120LR	0.402373	51.6334
CM120LS	0.422746	51.6396
CM120LT	0.415649	51.6374
CM120LU	0.408699	51.6317
CM120LW	0.403654	51.6366
CM120LX	0.409089	51.632
CM120LY	0.408699	51.6317
CM120LZ	0.40938	51.6329
CM120NA	0.410417	51.6342
CM120NB	0.411711	51.6354
CM120ND	0.413604	51.6359
CM120NE	0.4144	51.6354
CM120NF	0.415183	51.6349
CM120NG	0.414086	51.6358
CM120NH	0.415613	51.6362
CM120NJ	0.416772	51.6352
CM120NL	0.416108	51.6352
CM120NN	0.408587	51.6389
CM120NP	0.408109	51.6383
CM120NQ	0.416108	51.6352
CM120NR	0.418865	51.6354
CM120NS	0.418399	51.6364
CM120NT	0.41928	51.6369
CM120NU	0.420156	51.6374
CM120NW	0.409715	51.6386
CM120NX	0.421783	51.6381
CM120NY	0.415649	51.6374
CM120NZ	0.424223	51.6394
CM120PA	0.42217	51.6404
CM120PB	0.419907	51.6384
CM120PD	0.416722	51.6228
CM120PE	0.420199	51.6401
CM120PF	0.419585	51.6405
CM120PG	0.416722	51.6228
CM120PH	0.422105	51.6371
CM120PJ	0.421809	51.6375
CM120PL	0.423421	51.6376
CM120PN	0.424303	51.6376
CM120PP	0.425184	51.6376
CM120PQ	0.416722	51.6228
CM120PR	0.424878	51.6381
CM120PS	0.424686	51.6386
CM120PT	0.425295	51.6386
CM120PU	0.426918	51.639
CM120PW	0.416722	51.6228
CM120PX	0.428461	51.6397
CM120PY	0.413411	51.6355
CM120PZ	0.428427	51.6391
CM120QA	0.425901	51.6378
CM120QB	0.426783	51.6381
CM120QD	0.426421	51.6372
CM120QE	0.425756	51.637
CM120QF	0.425406	51.6366
CM120QG	0.424201	51.6371
CM120QH	0.415342	51.6382
CM120QJ	0.407796	51.639
CM120QL	0.408249	51.6388
CM120QN	0.426494	51.6394
CM120QP	0.427929	51.6403
CM120QQ	0.426667	51.6405
CM120QR	0.425389	51.6407
CM120QS	0.424714	51.6421
CM120QT	0.426468	51.6427
CM120QU	0.426046	51.6435
CM120QW	0.426799	51.6405
CM120QX	0.428999	51.6435
CM120QY	0.426597	51.6422
CM120QZ	0.427718	51.6423
CM120RA	0.427204	51.6413
CM120RB	0.429877	51.6421
CM120RD	0.429102	51.6422
CM120RE	0.416722	51.6228
CM120RF	0.431432	51.6436
CM120RG	0.416722	51.6228
CM120RH	0.415649	51.6374
CM120RJ	0.416722	51.6228
CM120RL	0.416722	51.6228
CM120RN	0.425884	51.6361
CM120RP	0.427857	51.6381
CM120RQ	0.415649	51.6374
CM120RR	0.429821	51.6397
CM120RS	0.432037	51.6417
CM120RT	0.429871	51.639
CM120RU	0.427858	51.6374
CM120RW	0.426261	51.6359
CM120RX	0.426551	51.6359
CM120RY	0.416722	51.6228
CM120RZ	0.416722	51.6228
CM120SA	0.432497	51.64
CM120SB	0.430118	51.641
CM120SD	0.431265	51.6419
CM120SE	0.432095	51.6436
CM120SF	0.415649	51.6374
CM120SG	0.432269	51.645
CM120SH	0.432761	51.6439
CM120SJ	0.432991	51.6423
CM120SL	0.416722	51.6228
CM120SN	0.408228	51.6417
CM120SP	0.414619	51.6485
CM120SQ	0.415649	51.6374
CM120SR	0.412511	51.6377
CM120SS	0.413243	51.6367
CM120ST	0.409683	51.6413
CM120SU	0.411742	51.6379
CM120SW	0.408775	51.6413
CM120SX	0.412949	51.6372
CM120SY	0.412116	51.6373
CM120SZ	0.407733	51.6408
CM120TA	0.408334	51.6407
CM120TB	0.410969	51.638
CM120TD	0.40917	51.6406
CM120TE	0.40918	51.6378
CM120TF	0.409493	51.6377
CM120TG	0.416722	51.6228
CM120TH	0.411022	51.6434
CM120TJ	0.40812	51.6404
CM120TL	0.413457	51.6468
CM120TN	0.404785	51.6495
CM120TP	0.406869	51.6449
CM120TQ	0.407448	51.6376
CM120TR	0.415649	51.6374
CM120TS	0.39465	51.6421
CM120TT	0.416722	51.6228
CM120TU	0.393341	51.6419
CM120TW	0.415649	51.6374
CM120TX	0.415508	51.6369
CM120TY	0.414216	51.6366
CM120TZ	0.415837	51.6374
CM120UA	0.413777	51.6373
CM120UB	0.417029	51.6378
CM120UD	0.418483	51.6382
CM120UE	0.41658	51.6378
CM120UF	0.418105	51.6374
CM120UG	0.412676	51.6391
CM120UH	0.412636	51.6384
CM120UJ	0.411827	51.6389
CM120UL	0.411391	51.6394
CM120UN	0.414539	51.6399
CM120UP	0.416516	51.6388
CM120UQ	0.413504	51.6395
CM120UR	0.415777	51.6393
CM120US	0.416722	51.6228
CM120UT	0.42119	51.6394
CM120UU	0.421987	51.64
CM120UW	0.413433	51.6401
CM120UX	0.416722	51.6228
CM120UY	0.416722	51.6228
CM120UZ	0.416722	51.6228
CM120WA	0.416722	51.6228
CM120WB	0.416722	51.6228
CM120WD	0.416722	51.6228
CM120WE	0.413433	51.6401
CM120WF	0.416722	51.6228
CM120WG	0.416722	51.6228
CM120WH	0.416722	51.6228
CM120WJ	0.416722	51.6228
CM120WL	0.416722	51.6228
CM120WN	0.413433	51.6401
CM120WP	0.416722	51.6228
CM120WQ	0.413433	51.6401
CM120WR	0.416722	51.6228
CM120WS	0.416722	51.6228
CM120WT	0.416722	51.6228
CM120WU	0.416722	51.6228
CM120WW	0.416722	51.6228
CM120WX	0.416722	51.6228
CM120WY	0.413433	51.6401
CM120WZ	0.416722	51.6228
CM120XA	0.405424	51.6318
CM120XB	0.404798	51.6326
CM120XD	0.404426	51.6321
CM120XE	0.405088	51.6309
CM120XF	0.416722	51.6228
CM120XG	0.413894	51.6384
CM120XH	0.406991	51.6393
CM120XJ	0.408003	51.6393
CM120XL	0.409529	51.6395
CM120XN	0.409135	51.64
CM120XP	0.406944	51.6401
CM120XQ	0.413182	51.6378
CM120XR	0.410354	51.6392
CM120XS	0.404939	51.6426
CM120XT	0.416722	51.6228
CM120XU	0.416722	51.6228
CM120XW	0.408299	51.64
CM120XX	0.420982	51.6409
CM120XY	0.420738	51.6415
CM120XZ	0.41917	51.6411
CM120YA	0.417475	51.6408
CM120YB	0.417034	51.6414
CM120YD	0.422266	51.6422
CM120YE	0.423427	51.6423
CM120YF	0.42248	51.6408
CM120YG	0.424003	51.6412
CM120YH	0.417837	51.6394
CM120YJ	0.416045	51.6402
CM120YL	0.417736	51.6402
CM120YN	0.418782	51.6401
CM120YP	0.417444	51.6391
CM120YQ	0.422737	51.6427
CM120YR	0.416633	51.6393
CM120YS	0.413084	51.6408
CM120YT	0.416722	51.6228
CM120YU	0.417475	51.6408
CM120YW	0.41887	51.6395
CM120YX	0.415138	51.6411
CM120YY	0.41517	51.6409
CM120YZ	0.412327	51.6413
CM120ZA	0.416722	51.6228
CM120ZB	0.416722	51.6228
CM120ZD	0.416722	51.6228
CM120ZQ	0.412327	51.6413
CM122AH	0.416722	51.6228
CM122AL	0.416722	51.6228
CM122AN	0.416722	51.6228
CM122AP	0.416722	51.6228
CM122AQ	0.416722	51.6228
CM122AR	0.416722	51.6228
CM122AW	0.416722	51.6228
CM122AY	0.416722	51.6228
CM122BA	0.416722	51.6228
CM122BB	0.416722	51.6228
CM122BD	0.416722	51.6228
CM122BF	0.416722	51.6228
CM122BG	0.416722	51.6228
CM122BH	0.416722	51.6228
CM122BN	0.416722	51.6228
CM122BQ	0.416722	51.6228
CM122BR	0.416722	51.6228
CM122BS	0.416722	51.6228
CM122BT	0.416722	51.6228
CM122BU	0.416722	51.6228
CM122BW	0.416722	51.6228
CM122BX	0.416722	51.6228
CM122BY	0.416722	51.6228
CM122BZ	0.416722	51.6228
CM122DA	0.416722	51.6228
CM122DB	0.416722	51.6228
CM122DD	0.416722	51.6228
CM122DE	0.416722	51.6228
CM122DF	0.416722	51.6228
CM122DG	0.416722	51.6228
CM122DH	0.416722	51.6228
CM122DJ	0.416722	51.6228
CM122DL	0.416722	51.6228
CM122DN	0.416722	51.6228
CM122DP	0.416722	51.6228
CM122DR	0.416722	51.6228
CM122DS	0.416722	51.6228
CM122DT	0.416722	51.6228
CM122DU	0.416722	51.6228
CM122DW	0.416722	51.6228
CM122DX	0.416722	51.6228
CM122DY	0.416722	51.6228
CM122DZ	0.416722	51.6228
CM122EA	0.416722	51.6228
CM122EB	0.416722	51.6228
CM129AA	0.416722	51.6228
CM129AB	0.415626	51.6228
CM129AD	0.419808	51.6273
CM129AE	0.417326	51.6268
CM129AF	0.416071	51.6231
CM129AG	0.41544	51.6226
CM129AH	0.415943	51.6239
CM129AJ	0.416401	51.6247
CM129AL	0.416722	51.6228
CM129AN	0.416353	51.6246
CM129AP	0.416232	51.6247
CM129AQ	0.417235	51.6267
CM129AR	0.415487	51.6235
CM129AS	0.417285	51.6255
CM129AT	0.417148	51.6254
CM129AU	0.417682	51.6259
CM129AW	0.416544	51.6249
CM129AX	0.41811	51.6264
CM129AY	0.418389	51.6267
CM129AZ	0.418335	51.6268
CM129BA	0.418732	51.6272
CM129BB	0.418565	51.627
CM129BD	0.4169	51.6251
CM129BE	0.418988	51.6279
CM129BF	0.418565	51.627
CM129BG	0.41954	51.628
CM129BH	0.416722	51.6228
CM129BJ	0.418565	51.627
CM129BL	0.416722	51.6228
CM129BN	0.418629	51.6263
CM129BP	0.417026	51.6253
CM129BQ	0.418504	51.6262
CM129BS	0.417867	51.6253
CM129BT	0.417181	51.6246
CM129BU	0.415045	51.6241
CM129BW	0.413544	51.6193
CM129BX	0.41762	51.6245
CM129BY	0.416594	51.6239
CM129BZ	0.416722	51.6228
CM129DA	0.417135	51.6265
CM129DB	0.41662	51.6242
CM129DD	0.416722	51.6228
CM129DE	0.416722	51.6228
CM129DF	0.416366	51.6226
CM129DG	0.416961	51.6276
CM129DH	0.416046	51.6267
CM129DJ	0.41544	51.6226
CM129DL	0.414895	51.6251
CM129DN	0.412747	51.6258
CM129DP	0.41069	51.627
CM129DQ	0.409822	51.627
CM129DR	0.40894	51.627
CM129DS	0.408009	51.6277
CM129DT	0.413743	51.6271
CM129DU	0.414577	51.6259
CM129DW	0.411782	51.6261
CM129DX	0.416891	51.6273
CM129DY	0.418348	51.6273
CM129DZ	0.418493	51.6276
CM129EA	0.415583	51.6264
CM129EB	0.417556	51.6282
CM129ED	0.417037	51.6287
CM129EE	0.415039	51.6292
CM129EF	0.412352	51.6295
CM129EG	0.414421	51.6287
CM129EH	0.416212	51.6282
CM129EJ	0.414092	51.6244
CM129EL	0.41403	51.6276
CM129EN	0.409619	51.6218
CM129EP	0.405337	51.6228
CM129EQ	0.41588	51.6287
CM129ER	0.405337	51.6228
CM129ES	0.406558	51.6232
CM129ET	0.406897	51.6236
CM129EU	0.406401	51.6249
CM129EW	0.417209	51.6268
CM129EX	0.407056	51.6264
CM129EY	0.413767	51.6191
CM129EZ	0.407435	51.6275
CM129FA	0.416722	51.6228
CM129FB	0.413768	51.6191
CM129FD	0.413544	51.6193
CM129FF	0.416722	51.6228
CM129FG	0.416722	51.6228
CM129FH	0.413544	51.6193
CM129FJ	0.407435	51.6275
CM129FL	0.404748	51.6237
CM129FN	0.41641	51.6259
CM129FP	0.419699	51.6266
CM129FR	0.417333	51.6262
CM129FS	0.421557	51.617
CM129FT	0.416478	51.6231
CM129FW	0.416722	51.6228
CM129FZ	0.413768	51.6191
CM129GA	0.413544	51.6193
CM129GB	0.413768	51.6191
CM129GD	0.416722	51.6228
CM129GE	0.405738	51.6233
CM129GF	0.41762	51.6245
CM129GG	0.416722	51.6228
CM129GN	0.416722	51.6228
CM129GW	0.407018	51.6273
CM129GX	0.416722	51.6228
CM129GY	0.419268	51.6234
CM129HA	0.40757	51.629
CM129HB	0.409494	51.6279
CM129HD	0.409572	51.6288
CM129HE	0.410465	51.6291
CM129HF	0.409952	51.6281
CM129HG	0.412026	51.6285
CM129HH	0.411494	51.6275
CM129HJ	0.40328	51.6252
CM129HL	0.403932	51.6258
CM129HN	0.402484	51.6249
CM129HP	0.395746	51.6262
CM129HQ	0.412625	51.6284
CM129HR	0.391939	51.6274
CM129HS	0.390785	51.6272
CM129HT	0.388169	51.6277
CM129HU	0.393933	51.6257
CM129HW	0.399706	51.6256
CM129HX	0.402595	51.6261
CM129HY	0.406875	51.6246
CM129HZ	0.415123	51.6237
CM129JA	0.411675	51.6238
CM129JB	0.409458	51.6237
CM129JD	0.408298	51.6236
CM129JE	0.409839	51.6246
CM129JF	0.411278	51.6248
CM129JG	0.413388	51.6245
CM129JH	0.410644	51.6259
CM129JJ	0.412479	51.6256
CM129JL	0.408709	51.6262
CM129JN	0.408109	51.6252
CM129JP	0.411062	51.6218
CM129JQ	0.416722	51.6228
CM129JR	0.411062	51.6218
CM129JS	0.412435	51.6226
CM129JT	0.409992	51.6231
CM129JU	0.409036	51.6234
CM129JW	0.418625	51.6252
CM129JX	0.411783	51.6234
CM129JY	0.414247	51.623
CM129JZ	0.414939	51.6224
CM129LA	0.415337	51.6226
CM129LB	0.417179	51.6216
CM129LD	0.415938	51.62
CM129LE	0.41683	51.6162
CM129LF	0.409959	51.6296
CM129LG	0.41684	51.6182
CM129LH	0.41813	51.6194
CM129LJ	0.418201	51.6191
CM129LL	0.416677	51.6209
CM129LN	0.416298	51.6219
CM129LP	0.417416	51.6226
CM129LQ	0.416722	51.6228
CM129LR	0.418735	51.6232
CM129LS	0.41813	51.6232
CM129LT	0.418831	51.625
CM129LU	0.418269	51.625
CM129LW	0.41763	51.6222
CM129LX	0.419796	51.6246
CM129LY	0.41909	51.6255
CM129LZ	0.413544	51.6193
CM129NA	0.418571	51.6255
CM129NB	0.409365	51.6225
CM129ND	0.40653	51.6224
CM129NE	0.408689	51.622
CM129NF	0.407339	51.6211
CM129NG	0.409079	51.6212
CM129NH	0.410573	51.6215
CM129NJ	0.410475	51.6205
CM129NL	0.411057	51.6195
CM129NN	0.413274	51.6199
CM129NP	0.408323	51.62
CM129NQ	0.408701	51.6203
CM129NR	0.406395	51.6212
CM129NS	0.413365	51.6186
CM129NT	0.412513	51.6189
CM129NU	0.411217	51.6185
CM129NW	0.406224	51.6224
CM129NX	0.405742	51.619
CM129NY	0.406438	51.6193
CM129NZ	0.413871	51.6178
CM129PA	0.407046	51.6185
CM129PB	0.409592	51.6186
CM129PD	0.410792	51.6178
CM129PE	0.409769	51.6176
CM129PF	0.413544	51.6193
CM129PG	0.407116	51.6174
CM129PH	0.405173	51.617
CM129PJ	0.40492	51.6163
CM129PL	0.404618	51.615
CM129PN	0.405661	51.6147
CM129PP	0.405167	51.613
CM129PQ	0.411271	51.6176
CM129PR	0.403152	51.6132
CM129PS	0.40275	51.6143
CM129PT	0.40408	51.6141
CM129PU	0.404953	51.6145
CM129PW	0.406036	51.6136
CM129PX	0.403791	51.6157
CM129PY	0.403561	51.6165
CM129PZ	0.405659	51.618
CM129QA	0.413767	51.6191
CM129QB	0.41239	51.618
CM129QD	0.416722	51.6228
CM129QE	0.416835	51.6217
CM129QF	0.417827	51.6216
CM129QG	0.418473	51.6207
CM129QH	0.421491	51.619
CM129QJ	0.421162	51.6175
CM129QL	0.424773	51.6183
CM129QN	0.413768	51.6191
CM129QP	0.423514	51.6171
CM129QQ	0.419141	51.6202
CM129QR	0.42253	51.6174
CM129QS	0.427077	51.6157
CM129QT	0.425643	51.6164
CM129QU	0.424863	51.6164
CM129QW	0.423346	51.6178
CM129QX	0.423253	51.6166
CM129QY	0.422615	51.616
CM129QZ	0.42448	51.6155
CM129RA	0.424523	51.6147
CM129RB	0.425542	51.6143
CM129RD	0.426844	51.6146
CM129RE	0.426957	51.6151
CM129RF	0.425616	51.6157
CM129RG	0.427444	51.6155
CM129RH	0.428005	51.6147
CM129RJ	0.427018	51.6138
CM129RL	0.413768	51.6191
CM129RN	0.416577	51.6261
CM129RP	0.413544	51.6193
CM129RQ	0.417942	51.6254
CM129RR	0.422306	51.6134
CM129RS	0.422431	51.6131
CM129RT	0.422129	51.6126
CM129RU	0.425187	51.6138
CM129RW	0.422222	51.6181
CM129SA	0.40068	51.6224
CM129SB	0.395447	51.6123
CM129SD	0.392873	51.6097
CM129SE	0.398999	51.6084
CM129SG	0.396051	51.604
CM129SH	0.394099	51.6015
CM129SJ	0.385513	51.5997
CM129SL	0.379958	51.5986
CM129SN	0.378021	51.6063
CM129SP	0.385841	51.6103
CM129SQ	0.413768	51.6191
CM129SR	0.392358	51.6112
CM129SS	0.401553	51.6053
CM129ST	0.405371	51.6035
CM129SU	0.404292	51.603
CM129SW	0.413768	51.6191
CM129SX	0.414819	51.6109
CM129SY	0.412939	51.6103
CM129SZ	0.413329	51.6101
CM129TA	0.412184	51.607
CM129TB	0.410971	51.6067
CM129TD	0.409414	51.606
CM129TE	0.411772	51.6044
CM129TF	0.408701	51.6048
CM129TG	0.410989	51.6027
CM129TH	0.414385	51.6019
CM129TJ	0.406965	51.6042
CM129TL	0.407692	51.604
CM129TN	0.406112	51.6031
CM129TP	0.404676	51.6024
CM129TQ	0.413768	51.6191
CM129TR	0.411258	51.5952
CM129TS	0.41633	51.5931
CM129TT	0.416949	51.5917
CM129TU	0.415165	51.5902
CM129TW	0.405687	51.6021
CM129TX	0.418097	51.5911
CM129TY	0.401992	51.5874
CM129TZ	0.398075	51.5862
CM129UA	0.410243	51.5919
CM129UB	0.414152	51.5983
CM129UG	0.418097	51.6055
CM129UH	0.421128	51.6016
CM129UJ	0.423094	51.6003
CM129UL	0.425748	51.5975
CM129UN	0.428536	51.5949
CM129UP	0.428743	51.5936
CM129UR	0.427067	51.5936
CM129UT	0.427307	51.5943
CM129UU	0.426942	51.5945
CM129UW	0.428385	51.5945
CM129UX	0.426845	51.5956
CM129UY	0.416722	51.6228
CM129UZ	0.424208	51.5979
CM129WA	0.424208	51.5979
CM129WB	0.416722	51.6228
CM129WD	0.416722	51.6228
CM129WE	0.424208	51.5979
CM129WF	0.416722	51.6228
CM129WG	0.424208	51.5979
CM129WH	0.424208	51.5979
CM129WJ	0.416722	51.6228
CM129WL	0.416722	51.6228
CM129WN	0.416722	51.6228
CM129WP	0.416722	51.6228
CM129WQ	0.416722	51.6228
CM129WR	0.416722	51.6228
CM129WS	0.416722	51.6228
CM129WT	0.416722	51.6228
CM129WU	0.416722	51.6228
CM129WW	0.416722	51.6228
CM129WX	0.416722	51.6228
CM129WY	0.416722	51.6228
CM129WZ	0.416722	51.6228
CM129XA	0.423114	51.5991
CM129XB	0.422072	51.6001
CM129XD	0.416722	51.6228
CM129XE	0.417244	51.6231
CM129XF	0.416722	51.6228
CM129XG	0.407608	51.6297
CM129XH	0.406846	51.6243
CM129XJ	0.416722	51.6228
CM129XL	0.416722	51.6228
CM129XN	0.416722	51.6228
CM129XQ	0.416722	51.6228
CM129XS	0.416722	51.6228
CM129XT	0.416875	51.6243
CM129XU	0.416893	51.6244
CM129XX	0.416413	51.6246
CM129XY	0.415532	51.6233
CM129XZ	0.416978	51.6244
CM129YA	0.416753	51.6231
CM129YB	0.416753	51.6231
CM129YD	0.416478	51.6231
CM129YE	0.414388	51.6186
CM129YF	0.414748	51.6194
CM129YJ	0.416722	51.6228
CM129YQ	0.414748	51.6194
CM129YY	0.417026	51.6253
CM129YZ	0.416722	51.6228
CM12AA	0.456596	51.7408
CM12AB	0.456319	51.7413
CM12AD	0.462994	51.7424
CM12AE	0.458147	51.7433
CM12AF	0.46342	51.7427
CM12AG	0.461067	51.7431
CM12AH	0.459266	51.7425
CM12AJ	0.45613	51.7421
CM12AL	0.459494	51.7454
CM12AN	0.457847	51.7473
CM12AP	0.457378	51.7464
CM12AQ	0.459489	51.7437
CM12AR	0.463859	51.7439
CM12AS	0.466469	51.7439
CM12AT	0.463577	51.7448
CM12AU	0.46252	51.7448
CM12AW	0.456851	51.7463
CM12AX	0.46252	51.7448
CM12AY	0.46252	51.7448
CM12AZ	0.456383	51.7415
CM12BA	0.454505	51.7418
CM12BB	0.458499	51.7444
CM12BD	0.455481	51.7427
CM12BE	0.454925	51.7432
CM12BG	0.455335	51.7438
CM12BH	0.454501	51.7449
CM12BJ	0.453789	51.7441
CM12BL	0.454108	51.7436
CM12BN	0.454029	51.7443
CM12BP	0.454825	51.7461
CM12BQ	0.456181	51.7449
CM12BS	0.452457	51.7473
CM12BT	0.453097	51.7477
CM12BU	0.45338	51.7481
CM12BW	0.452487	51.7468
CM12BX	0.453275	51.7483
CM12BY	0.453795	51.7474
CM12BZ	0.45458	51.7475
CM12DA	0.45471	51.7485
CM12DB	0.45688	51.7453
CM12DD	0.455751	51.7477
CM12DE	0.456815	51.7457
CM12DF	0.456255	51.7476
CM12DG	0.455457	51.7455
CM12DH	0.388763	51.7473
CM12DJ	0.447772	51.7478
CM12DL	0.445312	51.746
CM12DN	0.454431	51.749
CM12DP	0.45152	51.7488
CM12DQ	0.329332	51.7466
CM12DR	0.447465	51.7482
CM12DS	0.446748	51.7479
CM12DT	0.443711	51.7482
CM12DU	0.444525	51.7483
CM12DW	0.452989	51.7489
CM12DX	0.454783	51.7493
CM12DY	0.451837	51.7493
CM12DZ	0.447378	51.7475
CM12EA	0.450313	51.7479
CM12EB	0.447098	51.7471
CM12ED	0.4491	51.7479
CM12EE	0.44582	51.7473
CM12EF	0.450657	51.7475
CM12EG	0.453048	51.7513
CM12EH	0.451898	51.7512
CM12EJ	0.455286	51.7501
CM12EL	0.454996	51.7509
CM12EN	0.453205	51.7496
CM12EP	0.448157	51.7477
CM12EQ	0.454386	51.7506
CM12ER	0.449573	51.7468
CM12ES	0.448966	51.7465
CM12ET	0.447058	51.7464
CM12EU	0.444654	51.7493
CM12EW	0.452867	51.7503
CM12EX	0.445422	51.7512
CM12EY	0.446232	51.7445
CM12EZ	0.445845	51.7467
CM12FA	0.445204	51.7461
CM12FB	0.476023	51.7372
CM12FD	0.451053	51.7417
CM12FE	0.451053	51.7417
CM12FF	0.476023	51.7372
CM12FG	0.476023	51.7372
CM12FH	0.476023	51.7372
CM12FJ	0.453432	51.734
CM12FL	0.476023	51.7372
CM12FN	0.448462	51.7461
CM12FP	0.476023	51.7372
CM12FQ	0.464581	51.7433
CM12FT	0.500548	51.7427
CM12FW	0.476023	51.7372
CM12FX	0.476023	51.7372
CM12FY	0.448002	51.7467
CM12FZ	0.462253	51.7383
CM12GA	0.458885	51.7417
CM12GB	0.458711	51.7411
CM12GD	0.457591	51.7405
CM12GE	0.458207	51.7401
CM12GF	0.460256	51.7418
CM12GG	0.459724	51.7406
CM12GH	0.463816	51.7364
CM12GJ	0.442981	51.75
CM12GL	0.458806	51.7287
CM12GN	0.461557	51.7372
CM12GP	0.476023	51.7372
CM12GQ	0.448396	51.7403
CM12GR	0.448279	51.7395
CM12GS	0.476023	51.7372
CM12GT	0.451053	51.7417
CM12GU	0.500548	51.7427
CM12GW	0.458207	51.7401
CM12GX	0.476023	51.7372
CM12GY	0.476023	51.7372
CM12GZ	0.458207	51.7401
CM12HA	0.44158	51.7498
CM12HB	0.442363	51.7495
CM12HD	0.442645	51.7489
CM12HE	0.442068	51.7486
CM12HF	0.442981	51.7484
CM12HG	0.44413	51.7495
CM12HH	0.443212	51.7511
CM12HJ	0.443292	51.7515
CM12HL	0.44296	51.752
CM12HN	0.442815	51.7526
CM12HP	0.444071	51.7525
CM12HQ	0.442246	51.7506
CM12HR	0.44505	51.7526
CM12HS	0.440578	51.7514
CM12HT	0.439657	51.7507
CM12HU	0.439657	51.7507
CM12HW	0.442016	51.752
CM12HX	0.476023	51.7372
CM12HY	0.476023	51.7372
CM12HZ	0.439657	51.7507
CM12JA	0.443953	51.7444
CM12JB	0.444665	51.7444
CM12JD	0.44055	51.7492
CM12JE	0.438977	51.751
CM12JF	0.445952	51.7414
CM12JG	0.445856	51.7423
CM12JH	0.440933	51.7464
CM12JJ	0.438913	51.7474
CM12JL	0.439434	51.7479
CM12JN	0.438948	51.7486
CM12JP	0.43976	51.7491
CM12JQ	0.443973	51.7464
CM12JR	0.439466	51.7517
CM12JS	0.439464	51.7471
CM12JT	0.476023	51.7372
CM12JU	0.440669	51.7426
CM12JW	0.439231	51.7492
CM12JX	0.440937	51.7433
CM12JY	0.443638	51.7428
CM12JZ	0.441317	51.7439
CM12LA	0.436956	51.7465
CM12LB	0.436669	51.7496
CM12LD	0.439169	51.75
CM12LE	0.437334	51.7493
CM12LF	0.43724	51.7481
CM12LG	0.438833	51.7464
CM12LH	0.443547	51.7417
CM12LJ	0.442721	51.7444
CM12LL	0.443389	51.7444
CM12LN	0.441656	51.7442
CM12LP	0.441245	51.7444
CM12LQ	0.439828	51.7471
CM12LR	0.440013	51.7455
CM12LS	0.451053	51.7417
CM12LT	0.436714	51.7499
CM12LU	0.449446	51.7396
CM12LW	0.441509	51.7453
CM12LX	0.449897	51.7396
CM12LY	0.44716	51.7405
CM12LZ	0.448389	51.7404
CM12NA	0.451053	51.7417
CM12NB	0.449486	51.7409
CM12ND	0.44732	51.741
CM12NE	0.444145	51.741
CM12NF	0.448073	51.7423
CM12NG	0.44718	51.7441
CM12NH	0.447328	51.7422
CM12NJ	0.446233	51.7391
CM12NL	0.44743	51.7393
CM12NN	0.449631	51.7404
CM12NP	0.447154	51.7398
CM12NQ	0.448132	51.7434
CM12NR	0.443978	51.7395
CM12NS	0.440244	51.7398
CM12NT	0.443154	51.7406
CM12NU	0.446734	51.739
CM12NW	0.446214	51.738
CM12NX	0.444935	51.7384
CM12NY	0.443854	51.7479
CM12NZ	0.443854	51.7479
CM12PA	0.461778	51.7405
CM12PB	0.461301	51.7411
CM12PD	0.458004	51.7396
CM12PE	0.460152	51.7399
CM12PF	0.458023	51.7391
CM12PG	0.457887	51.7395
CM12PH	0.457838	51.7386
CM12PJ	0.456978	51.738
CM12PL	0.454044	51.74
CM12PN	0.454721	51.7402
CM12PP	0.452422	51.7405
CM12PQ	0.451053	51.7417
CM12PR	0.451189	51.7424
CM12PS	0.45992	51.7404
CM12PT	0.462355	51.7399
CM12PU	0.44984	51.7423
CM12PW	0.455182	51.7412
CM12PX	0.476023	51.7372
CM12PY	0.464148	51.7372
CM12PZ	0.463834	51.7373
CM12QA	0.462151	51.737
CM12QB	0.462116	51.7382
CM12QD	0.464511	51.7375
CM12QE	0.457114	51.7288
CM12QF	0.464813	51.7377
CM12QG	0.46419	51.7377
CM12QH	0.464207	51.7383
CM12QJ	0.460524	51.739
CM12QL	0.461933	51.7388
CM12QN	0.461512	51.7385
CM12QP	0.462374	51.7365
CM12QQ	0.464537	51.738
CM12QR	0.459778	51.7357
CM12QS	0.460796	51.736
CM12QT	0.456836	51.7325
CM12QU	0.456409	51.7318
CM12QW	0.461978	51.7378
CM12QX	0.457428	51.7305
CM12QY	0.458212	51.7354
CM12QZ	0.458419	51.7376
CM12RA	0.457894	51.7381
CM12RB	0.460247	51.7371
CM12RD	0.46005	51.7362
CM12RE	0.459322	51.7369
CM12RF	0.459736	51.7378
CM12RG	0.459906	51.7381
CM12RH	0.460434	51.7384
CM12RJ	0.476023	51.7372
CM12RL	0.45794	51.7333
CM12RN	0.457656	51.7369
CM12RP	0.455158	51.7328
CM12RQ	0.460236	51.7388
CM12RR	0.453927	51.733
CM12RS	0.454438	51.7342
CM12RT	0.453432	51.734
CM12RU	0.453432	51.734
CM12RW	0.451053	51.7417
CM12RX	0.450067	51.7358
CM12RY	0.456445	51.733
CM12RZ	0.447016	51.7354
CM12SA	0.446236	51.7336
CM12SB	0.451703	51.7347
CM12SD	0.448227	51.7348
CM12SE	0.447687	51.7333
